10/21/2014 12:39:32,182.0
10/21/2014 12:39:36,183.0
10/21/2014 12:39:39,183.0
10/21/2014 12:39:43,184.0
10/21/2014 12:39:46,181.0
10/21/2014 12:39:49,183.0
10/21/2014 12:39:53,184.0
10/21/2014 12:39:56,183.0
10/21/2014 12:40:0,183.0
10/21/2014 12:40:3,184.0
10/21/2014 12:40:7,185.0
10/21/2014 12:40:10,183.0
10/21/2014 12:40:13,184.0
10/21/2014 12:40:17,182.0
10/21/2014 12:40:20,184.0
10/21/2014 12:40:24,184.0
10/21/2014 12:40:27,185.0
10/21/2014 12:40:30,183.0
10/21/2014 12:40:34,184.0
10/21/2014 12:40:37,183.0
10/21/2014 12:40:41,183.0
10/21/2014 12:40:44,182.0
10/21/2014 12:40:47,182.0
10/21/2014 12:40:51,180.0
10/21/2014 12:40:54,182.0
10/21/2014 12:40:58,184.0
10/21/2014 12:41:1,181.0
10/21/2014 12:41:4,181.0
10/21/2014 12:41:8,180.0
10/21/2014 12:41:11,181.0
10/21/2014 12:41:15,181.0
10/21/2014 12:41:18,180.0
10/21/2014 12:41:21,181.0
10/21/2014 12:41:25,181.0
10/21/2014 12:41:28,180.0
10/21/2014 12:41:32,181.0
10/21/2014 12:41:35,181.0
10/21/2014 12:41:38,181.0
10/21/2014 12:41:42,181.0
10/21/2014 12:41:45,179.0
10/21/2014 12:41:49,179.0
10/21/2014 12:41:52,180.0
10/21/2014 12:41:56,179.0
10/21/2014 12:41:59,179.0
10/21/2014 12:42:2,180.0
10/21/2014 12:42:6,181.0
10/21/2014 12:42:9,180.0
10/21/2014 12:42:13,180.0
10/21/2014 12:42:16,180.0
10/21/2014 12:42:19,180.0
10/21/2014 12:42:23,180.0
10/21/2014 12:42:26,179.0
10/21/2014 12:42:30,180.0
10/21/2014 12:42:33,179.0
10/21/2014 12:42:36,180.0
10/21/2014 12:42:40,179.0
10/21/2014 12:42:43,180.0
10/21/2014 12:42:47,179.0
10/21/2014 12:42:50,180.0
10/21/2014 12:42:53,179.0
10/21/2014 12:42:57,180.0
10/21/2014 12:43:0,181.0
10/21/2014 12:43:4,181.0
10/21/2014 12:43:7,181.0
10/21/2014 12:43:10,180.0
10/21/2014 12:43:14,178.0
10/21/2014 12:43:17,178.0
10/21/2014 12:43:21,178.0
10/21/2014 12:43:24,178.0
10/21/2014 12:43:27,180.0
10/21/2014 12:43:31,178.0
10/21/2014 12:43:34,177.0
10/21/2014 12:43:38,177.0
10/21/2014 12:43:41,178.0
10/21/2014 12:43:45,177.0
10/21/2014 12:43:48,177.0
10/21/2014 12:43:51,177.0
10/21/2014 12:43:55,180.0
10/21/2014 12:43:58,178.0
10/21/2014 12:44:2,179.0
10/21/2014 12:44:5,179.0
10/21/2014 12:44:8,178.0
10/21/2014 12:44:12,181.0
10/21/2014 12:44:15,182.0
10/21/2014 12:44:19,180.0
10/21/2014 12:44:22,181.0
10/21/2014 12:44:25,182.0
10/21/2014 12:44:29,183.0
10/21/2014 12:44:32,192.0
10/21/2014 12:44:36,186.0
10/21/2014 12:44:39,186.0
10/21/2014 12:44:42,186.0
10/21/2014 12:44:46,189.0
10/21/2014 12:44:49,191.0
10/21/2014 12:44:53,190.0
10/21/2014 12:44:56,190.0
10/21/2014 12:44:59,194.0
10/21/2014 12:45:3,193.0
10/21/2014 12:45:6,197.0
10/21/2014 12:45:10,198.0
10/21/2014 12:45:13,196.0
10/21/2014 12:45:16,194.0
10/21/2014 12:45:20,198.0
10/21/2014 12:45:23,197.0
10/21/2014 12:45:27,197.0
10/21/2014 12:45:30,202.0
10/21/2014 12:45:33,200.0
10/21/2014 12:45:37,197.0
10/21/2014 12:45:40,198.0
10/21/2014 12:45:44,199.0
10/21/2014 12:45:47,199.0
10/21/2014 12:45:51,200.0
10/21/2014 12:45:54,200.0
10/21/2014 12:45:57,199.0
10/21/2014 12:46:1,198.0
10/21/2014 12:46:4,200.0
10/21/2014 12:46:8,199.0
10/21/2014 12:46:11,199.0
10/21/2014 12:46:14,201.0
10/21/2014 12:46:18,200.0
10/21/2014 12:46:21,200.0
10/21/2014 12:46:25,202.0
10/21/2014 12:46:28,196.0
10/21/2014 12:46:31,200.0
10/21/2014 12:46:35,201.0
10/21/2014 12:46:38,201.0
10/21/2014 12:46:42,200.0
10/21/2014 12:46:45,203.0
10/21/2014 12:46:48,201.0
10/21/2014 12:46:52,201.0
10/21/2014 12:46:55,201.0
10/21/2014 12:46:59,201.0
10/21/2014 12:47:2,203.0
10/21/2014 12:47:5,43.0
10/21/2014 12:47:9,43.0
10/21/2014 12:47:12,48.0
10/21/2014 12:47:16,46.0
10/21/2014 12:47:19,51.0
10/21/2014 12:47:22,51.0
10/21/2014 12:47:26,53.0
10/21/2014 12:47:29,54.0
10/21/2014 12:47:33,54.0
10/21/2014 12:47:36,53.0
10/21/2014 12:47:39,59.0
10/21/2014 12:47:43,62.0
10/21/2014 12:47:46,68.0
10/21/2014 12:47:50,73.0
10/21/2014 12:47:53,73.0
10/21/2014 12:47:57,71.0
10/21/2014 12:48:0,80.0
10/21/2014 12:48:3,89.0
10/21/2014 12:48:7,130.0
10/21/2014 12:48:10,203.0
10/21/2014 12:48:14,213.0
10/21/2014 12:48:17,231.0
10/21/2014 12:48:20,219.0
10/21/2014 12:48:24,235.0
10/21/2014 12:48:27,187.0
10/21/2014 12:48:31,246.0
10/21/2014 12:48:34,245.0
10/21/2014 12:48:37,259.0
10/21/2014 12:48:41,282.0
10/21/2014 12:48:44,227.0
10/21/2014 12:48:48,252.0
10/21/2014 12:48:51,202.0
10/21/2014 12:48:54,130.0
10/21/2014 12:48:58,163.0
10/21/2014 12:49:1,202.0
10/21/2014 12:49:5,237.0
10/21/2014 12:49:8,211.0
10/21/2014 12:49:11,236.0
10/21/2014 12:49:15,178.0
10/21/2014 12:49:18,120.0
10/21/2014 12:49:22,118.0
10/21/2014 12:49:25,107.0
10/21/2014 12:49:28,102.0
10/21/2014 12:49:32,103.0
10/21/2014 12:49:35,103.0
10/21/2014 12:49:39,94.0
10/21/2014 12:49:42,96.0
10/21/2014 12:49:45,94.0
10/21/2014 12:49:49,89.0
10/21/2014 12:49:52,91.0
10/21/2014 12:49:56,90.0
10/21/2014 12:49:59,97.0
10/21/2014 12:50:3,95.0
10/21/2014 12:50:6,96.0
10/21/2014 12:50:9,100.0
10/21/2014 12:50:13,108.0
10/21/2014 12:50:16,126.0
10/21/2014 12:50:20,146.0
10/21/2014 12:50:23,130.0
10/21/2014 12:50:26,121.0
10/21/2014 12:50:30,127.0
10/21/2014 12:50:33,115.0
10/21/2014 12:50:37,147.0
10/21/2014 12:50:40,142.0
10/21/2014 12:50:43,155.0
10/21/2014 12:50:47,244.0
10/21/2014 12:50:50,211.0
10/21/2014 12:50:54,155.0
10/21/2014 12:50:57,153.0
10/21/2014 12:51:0,139.0
10/21/2014 12:51:4,135.0
10/21/2014 12:51:7,152.0
10/21/2014 12:51:11,159.0
10/21/2014 12:51:14,164.0
10/21/2014 12:51:17,167.0
10/21/2014 12:51:21,169.0
10/21/2014 12:51:24,174.0
10/21/2014 12:51:28,248.0
10/21/2014 12:51:31,226.0
10/21/2014 12:51:35,163.0
10/21/2014 12:51:38,170.0
10/21/2014 12:51:41,146.0
10/21/2014 12:51:45,137.0
10/21/2014 12:51:48,121.0
10/21/2014 12:51:52,117.0
10/21/2014 12:51:55,111.0
10/21/2014 12:51:58,111.0
10/21/2014 12:52:2,112.0
10/21/2014 12:52:5,123.0
10/21/2014 12:52:9,156.0
10/21/2014 12:52:12,137.0
10/21/2014 12:52:15,125.0
10/21/2014 12:52:19,117.0
10/21/2014 12:52:22,113.0
10/21/2014 12:52:26,116.0
10/21/2014 12:52:29,106.0
10/21/2014 12:52:32,99.0
10/21/2014 12:52:36,103.0
10/21/2014 12:52:39,99.0
10/21/2014 12:52:43,97.0
10/21/2014 12:52:46,97.0
10/21/2014 12:52:49,100.0
10/21/2014 12:52:53,94.0
10/21/2014 12:52:56,97.0
10/21/2014 12:53:0,110.0
10/21/2014 12:53:3,108.0
10/21/2014 12:53:6,91.0
10/21/2014 12:53:10,81.0
10/21/2014 12:53:13,80.0
10/21/2014 12:53:17,74.0
10/21/2014 12:53:20,64.0
10/21/2014 12:53:23,66.0
10/21/2014 12:53:27,67.0
10/21/2014 12:53:30,69.0
10/21/2014 12:53:34,66.0
10/21/2014 12:53:37,67.0
10/21/2014 12:53:41,61.0
10/21/2014 12:53:44,60.0
10/21/2014 12:53:47,59.0
10/21/2014 12:53:51,56.0
10/21/2014 12:53:54,54.0
10/21/2014 12:53:58,54.0
10/21/2014 12:54:1,54.0
10/21/2014 12:54:4,53.0
10/21/2014 12:54:8,51.0
10/21/2014 12:54:11,51.0
10/21/2014 12:54:15,46.0
10/21/2014 12:54:18,46.0
10/21/2014 12:54:21,46.0
10/21/2014 12:54:25,43.0
10/21/2014 12:54:28,45.0
10/21/2014 12:54:32,45.0
10/21/2014 12:54:35,44.0
10/21/2014 12:54:38,41.0
10/21/2014 12:54:42,40.0
10/21/2014 12:54:45,39.0
10/21/2014 12:54:49,39.0
10/21/2014 12:54:52,37.0
10/21/2014 12:54:55,35.0
10/21/2014 12:54:59,34.0
10/21/2014 12:55:2,32.0
10/21/2014 12:55:6,34.0
10/21/2014 12:55:9,33.0
10/21/2014 12:55:12,30.0
10/21/2014 12:55:16,33.0
10/21/2014 12:55:19,30.0
10/21/2014 12:55:23,29.0
10/21/2014 12:55:26,29.0
10/21/2014 12:55:29,27.0
10/21/2014 12:55:33,28.0
10/21/2014 12:55:36,27.0
10/21/2014 12:55:40,26.0
10/21/2014 12:55:43,26.0
10/21/2014 12:55:47,27.0
10/21/2014 12:55:50,27.0
10/21/2014 12:55:53,26.0
10/21/2014 12:55:57,25.0
10/21/2014 12:56:0,24.0
10/21/2014 12:56:4,25.0
10/21/2014 12:56:7,24.0
10/21/2014 12:56:10,22.0
10/21/2014 12:56:14,24.0
10/21/2014 12:56:17,21.0
10/21/2014 12:56:21,23.0
10/21/2014 12:56:24,23.0
10/21/2014 12:56:27,22.0
10/21/2014 12:56:31,21.0
10/21/2014 12:56:34,20.0
10/21/2014 12:56:38,23.0
10/21/2014 12:56:41,22.0
10/21/2014 12:56:44,22.0
10/21/2014 12:56:48,22.0
10/21/2014 12:56:51,21.0
10/21/2014 12:56:55,20.0
10/21/2014 12:56:58,22.0
10/21/2014 12:57:1,20.0
10/21/2014 12:57:5,20.0
10/21/2014 12:57:8,21.0
10/21/2014 12:57:12,21.0
10/21/2014 12:57:15,20.0
10/21/2014 12:57:18,20.0
10/21/2014 12:57:22,20.0
10/21/2014 12:57:25,19.0
10/21/2014 12:57:29,18.0
10/21/2014 12:57:32,18.0
10/21/2014 12:57:36,19.0
10/21/2014 12:57:39,19.0
10/21/2014 12:57:42,19.0
10/21/2014 12:57:46,18.0
10/21/2014 12:57:49,18.0
10/21/2014 12:57:53,18.0
10/21/2014 12:57:56,19.0
10/21/2014 12:57:59,18.0
10/21/2014 12:58:3,18.0
10/21/2014 12:58:6,17.0
10/21/2014 12:58:10,17.0
10/21/2014 12:58:13,17.0
10/21/2014 12:58:16,18.0
10/21/2014 12:58:20,17.0
10/21/2014 12:58:23,17.0
10/21/2014 12:58:27,16.0
10/21/2014 12:58:30,17.0
10/21/2014 12:58:33,17.0
10/21/2014 12:58:37,17.0
10/21/2014 12:58:40,16.0
10/21/2014 12:58:44,16.0
10/21/2014 12:58:47,16.0
10/21/2014 12:58:50,15.0
10/21/2014 12:58:54,15.0
10/21/2014 12:58:57,16.0
10/21/2014 12:59:1,16.0
10/21/2014 12:59:4,16.0
10/21/2014 12:59:7,15.0
10/21/2014 12:59:11,16.0
10/21/2014 12:59:14,16.0
10/21/2014 12:59:18,15.0
10/21/2014 12:59:21,16.0
10/21/2014 12:59:24,16.0
10/21/2014 12:59:28,15.0
10/21/2014 12:59:31,16.0
10/21/2014 12:59:35,16.0
10/21/2014 12:59:38,15.0
10/21/2014 12:59:42,15.0
10/21/2014 12:59:45,15.0
10/21/2014 12:59:48,15.0
10/21/2014 12:59:52,14.0
10/21/2014 12:59:55,14.0
10/21/2014 12:59:59,14.0
10/21/2014 13:0:2,14.0
10/21/2014 13:0:5,14.0
10/21/2014 13:0:9,14.0
10/21/2014 13:0:12,14.0
10/21/2014 13:0:16,13.0
10/21/2014 13:0:19,13.0
10/21/2014 13:0:22,12.0
10/21/2014 13:0:26,13.0
10/21/2014 13:0:29,14.0
10/21/2014 13:0:33,14.0
10/21/2014 13:0:36,13.0
10/21/2014 13:0:39,14.0
10/21/2014 13:0:43,13.0
10/21/2014 13:0:46,13.0
10/21/2014 13:0:50,14.0
10/21/2014 13:0:53,14.0
10/21/2014 13:0:56,14.0
10/21/2014 13:1:0,14.0
10/21/2014 13:1:3,14.0
10/21/2014 13:1:7,15.0
10/21/2014 13:1:10,15.0
10/21/2014 13:1:13,15.0
10/21/2014 13:1:17,15.0
10/21/2014 13:1:20,15.0
10/21/2014 13:1:24,14.0
10/21/2014 13:1:27,15.0
10/21/2014 13:1:31,14.0
10/21/2014 13:1:34,14.0
10/21/2014 13:1:37,15.0
10/21/2014 13:1:41,15.0
10/21/2014 13:1:44,15.0
10/21/2014 13:1:48,16.0
10/21/2014 13:1:51,15.0
10/21/2014 13:1:54,16.0
10/21/2014 13:1:58,16.0
10/21/2014 13:2:1,16.0
10/21/2014 13:2:5,16.0
10/21/2014 13:2:8,16.0
10/21/2014 13:2:11,16.0
10/21/2014 13:2:15,15.0
10/21/2014 13:2:18,14.0
10/21/2014 13:2:22,16.0
10/21/2014 13:2:25,15.0
10/21/2014 13:2:28,16.0
10/21/2014 13:2:32,17.0
10/21/2014 13:2:35,16.0
10/21/2014 13:2:39,16.0
10/21/2014 13:2:42,15.0
10/21/2014 13:2:45,15.0
10/21/2014 13:2:49,15.0
10/21/2014 13:2:52,15.0
10/21/2014 13:2:56,15.0
10/21/2014 13:2:59,17.0
10/21/2014 13:3:2,16.0
10/21/2014 13:3:6,16.0
10/21/2014 13:3:9,16.0
10/21/2014 13:3:13,16.0
10/21/2014 13:3:16,16.0
10/21/2014 13:3:19,15.0
10/21/2014 13:3:23,16.0
10/21/2014 13:3:26,16.0
10/21/2014 13:3:30,16.0
10/21/2014 13:3:33,16.0
10/21/2014 13:3:37,16.0
10/21/2014 13:3:40,16.0
10/21/2014 13:3:43,14.0
10/21/2014 13:3:47,15.0
10/21/2014 13:3:50,15.0
10/21/2014 13:3:54,15.0
10/21/2014 13:3:57,15.0
10/21/2014 13:4:0,16.0
10/21/2014 13:4:4,17.0
10/21/2014 13:4:7,17.0
10/21/2014 13:4:11,17.0
10/21/2014 13:4:14,16.0
10/21/2014 13:4:17,16.0
10/21/2014 13:4:21,16.0
10/21/2014 13:4:24,15.0
10/21/2014 13:4:28,15.0
10/21/2014 13:4:31,16.0
10/21/2014 13:4:34,18.0
10/21/2014 13:4:38,17.0
10/21/2014 13:4:41,17.0
10/21/2014 13:4:45,17.0
10/21/2014 13:4:48,15.0
10/21/2014 13:4:51,16.0
10/21/2014 13:4:55,16.0
10/21/2014 13:4:58,16.0
10/21/2014 13:5:2,17.0
10/21/2014 13:5:5,16.0
10/21/2014 13:5:8,16.0
10/21/2014 13:5:12,17.0
10/21/2014 13:5:15,16.0
10/21/2014 13:5:19,16.0
10/21/2014 13:5:22,16.0
10/21/2014 13:5:26,16.0
10/21/2014 13:5:29,16.0
10/21/2014 13:5:32,16.0
10/21/2014 13:5:36,15.0
10/21/2014 13:5:39,14.0
10/21/2014 13:5:43,18.0
10/21/2014 13:5:46,17.0
10/21/2014 13:5:49,16.0
10/21/2014 13:5:53,15.0
10/21/2014 13:5:56,15.0
10/21/2014 13:6:0,16.0
10/21/2014 13:6:3,14.0
10/21/2014 13:6:6,15.0
10/21/2014 13:6:10,15.0
10/21/2014 13:6:13,15.0
10/21/2014 13:6:17,15.0
10/21/2014 13:6:20,14.0
10/21/2014 13:6:23,14.0
10/21/2014 13:6:27,15.0
10/21/2014 13:6:30,14.0
10/21/2014 13:6:34,14.0
10/21/2014 13:6:37,14.0
10/21/2014 13:6:40,14.0
10/21/2014 13:6:44,14.0
10/21/2014 13:6:47,15.0
10/21/2014 13:6:51,15.0
10/21/2014 13:6:54,15.0
10/21/2014 13:6:57,16.0
10/21/2014 13:7:1,14.0
10/21/2014 13:7:4,15.0
10/21/2014 13:7:8,14.0
10/21/2014 13:7:11,14.0
10/21/2014 13:7:15,15.0
10/21/2014 13:7:18,14.0
10/21/2014 13:7:21,14.0
10/21/2014 13:7:25,14.0
10/21/2014 13:7:28,15.0
10/21/2014 13:7:32,15.0
10/21/2014 13:7:35,15.0
10/21/2014 13:7:38,14.0
10/21/2014 13:7:42,14.0
10/21/2014 13:7:45,14.0
10/21/2014 13:7:49,14.0
10/21/2014 13:7:52,15.0
10/21/2014 13:7:55,15.0
10/21/2014 13:7:59,15.0
10/21/2014 13:8:2,14.0
10/21/2014 13:8:6,15.0
10/21/2014 13:8:9,15.0
10/21/2014 13:8:12,16.0
10/21/2014 13:8:16,16.0
10/21/2014 13:8:19,16.0
10/21/2014 13:8:23,16.0
10/21/2014 13:8:26,16.0
10/21/2014 13:8:29,16.0
10/21/2014 13:8:33,16.0
10/21/2014 13:8:36,16.0
10/21/2014 13:8:40,17.0
10/21/2014 13:8:43,17.0
10/21/2014 13:8:46,16.0
10/21/2014 13:8:50,17.0
10/21/2014 13:8:53,18.0
10/21/2014 13:8:57,17.0
10/21/2014 13:9:0,17.0
10/21/2014 13:9:3,17.0
10/21/2014 13:9:7,17.0
10/21/2014 13:9:10,17.0
10/21/2014 13:9:14,18.0
10/21/2014 13:9:17,18.0
10/21/2014 13:9:21,17.0
10/21/2014 13:9:24,17.0
10/21/2014 13:9:27,18.0
10/21/2014 13:9:31,17.0
10/21/2014 13:9:34,17.0
10/21/2014 13:9:38,17.0
10/21/2014 13:9:41,18.0
10/21/2014 13:9:44,17.0
10/21/2014 13:9:48,17.0
10/21/2014 13:9:51,16.0
10/21/2014 13:9:55,16.0
10/21/2014 13:9:58,17.0
10/21/2014 13:10:1,18.0
10/21/2014 13:10:5,17.0
10/21/2014 13:10:8,16.0
10/21/2014 13:10:12,16.0
10/21/2014 13:10:15,16.0
10/21/2014 13:10:18,16.0
10/21/2014 13:10:22,16.0
10/21/2014 13:10:25,16.0
10/21/2014 13:10:29,17.0
10/21/2014 13:10:32,15.0
10/21/2014 13:10:35,16.0
10/21/2014 13:10:39,15.0
10/21/2014 13:10:42,16.0
10/21/2014 13:10:46,16.0
10/21/2014 13:10:49,15.0
10/21/2014 13:10:52,14.0
10/21/2014 13:10:56,15.0
10/21/2014 13:10:59,16.0
10/21/2014 13:11:3,16.0
10/21/2014 13:11:6,16.0
10/21/2014 13:11:10,17.0
10/21/2014 13:11:13,18.0
10/21/2014 13:11:16,16.0
10/21/2014 13:11:20,17.0
10/21/2014 13:11:23,18.0
10/21/2014 13:11:27,17.0
10/21/2014 13:11:30,17.0
10/21/2014 13:11:33,17.0
10/21/2014 13:11:37,19.0
10/21/2014 13:11:40,17.0
10/21/2014 13:11:44,18.0
10/21/2014 13:11:47,18.0
10/21/2014 13:11:50,20.0
10/21/2014 13:11:54,19.0
10/21/2014 13:11:57,20.0
10/21/2014 13:12:1,20.0
10/21/2014 13:12:4,19.0
10/21/2014 13:12:7,19.0
10/21/2014 13:12:11,21.0
10/21/2014 13:12:14,20.0
10/21/2014 13:12:18,22.0
10/21/2014 13:12:21,20.0
10/21/2014 13:12:24,21.0
10/21/2014 13:12:28,20.0
10/21/2014 13:12:31,22.0
10/21/2014 13:12:35,20.0
10/21/2014 13:12:38,20.0
10/21/2014 13:12:41,21.0
10/21/2014 13:12:45,22.0
10/21/2014 13:12:48,21.0
10/21/2014 13:12:52,19.0
10/21/2014 13:12:55,21.0
10/21/2014 13:12:58,19.0
10/21/2014 13:13:2,22.0
10/21/2014 13:13:5,21.0
10/21/2014 13:13:9,20.0
10/21/2014 13:13:12,21.0
10/21/2014 13:13:16,20.0
10/21/2014 13:13:19,19.0
10/21/2014 13:13:22,20.0
10/21/2014 13:13:26,20.0
10/21/2014 13:13:29,20.0
10/21/2014 13:13:33,20.0
10/21/2014 13:13:36,19.0
10/21/2014 13:13:39,19.0
10/21/2014 13:13:43,20.0
10/21/2014 13:13:46,19.0
